# CNN to encode/compress amino acids.
# Created on: Sat Nov  9 00:00:00 2019 
# epoch  nr_used_batches  loss  accuracy 
1	 12350	 0.6290	 44.7243 
1	 12400	 0.5773	 44.5625 
1	 12450	 0.6284	 45.4447 
1	 12500	 0.6061	 44.4102 
1	 12550	 0.6386	 44.0589 
1	 12600	 0.6538	 44.6873 
1	 12650	 0.6288	 44.2773 
1	 12700	 0.6397	 43.8536 
1	 12750	 0.7199	 43.4650 
1	 12800	 0.6778	 43.7331 
1	 12850	 0.6383	 44.4342 
1	 12900	 0.6783	 44.6559 
1	 12950	 0.6277	 45.8136 
1	 13000	 0.6431	 44.6739 
1	 13050	 0.6185	 45.1432 
1	 13100	 0.6392	 45.0444 
1	 13150	 0.6186	 45.7008 
1	 13200	 0.5964	 45.0509 
1	 13250	 0.6101	 46.1583 
1	 13300	 0.6512	 44.5779 
1	 13350	 0.6956	 45.7744 
1	 13400	 0.6851	 46.0045 
1	 13450	 0.5851	 44.8247 
1	 13500	 0.6481	 45.0724 
1	 13550	 0.6716	 45.4907 
1	 13600	 0.7094	 43.7219 
1	 13650	 0.6124	 45.1700 
1	 13700	 0.6866	 45.0842 
1	 13750	 0.6717	 45.8768 
1	 13800	 0.6886	 45.4698 
1	 13850	 0.6510	 45.3050 
1	 13900	 0.6282	 45.5233 
1	 13950	 0.6168	 46.4097 
1	 14000	 0.6537	 45.3667 
1	 14031	 0.7703	 44.6568 
1	 14081	 0.6330	 45.7246 
1	 14131	 0.6694	 45.5911 
1	 14181	 0.5985	 46.8563 
1	 14231	 0.6338	 45.7831 
1	 14281	 0.5624	 46.6312 
1	 14331	 0.6104	 45.2625 
1	 14381	 0.5349	 46.7961 
1	 14431	 0.6367	 46.6932 
1	 14481	 0.6128	 46.4107 
1	 14531	 0.6579	 46.6149 
1	 14581	 0.5303	 48.3406 
1	 14631	 0.6302	 46.0822 
1	 14681	 0.5566	 46.0803 
1	 14731	 0.6829	 45.8543 
1	 14781	 0.5896	 46.2813 
1	 14831	 0.5932	 46.4853 
1	 14881	 0.6741	 45.9070 
1	 14931	 0.6264	 46.5056 
1	 14981	 0.6514	 46.7986 
1	 15031	 0.6308	 46.7332 
1	 15081	 0.6303	 46.2390 
1	 15131	 0.6921	 45.9976 
1	 15181	 0.6111	 46.8510 
1	 15231	 0.5566	 48.2350 
1	 15281	 0.6176	 47.1142 
1	 15331	 0.6050	 47.4743 
1	 15381	 0.6108	 46.8490 
1	 15431	 0.5992	 47.0458 
1	 15481	 0.6233	 46.9266 
1	 15531	 0.5908	 46.8610 
1	 15581	 0.5916	 48.0341 
1	 15631	 0.6010	 47.3630 
1	 15681	 0.5238	 47.9634 
1	 15731	 0.7066	 45.8078 
1	 15781	 0.6601	 46.6545 
1	 15831	 0.5605	 48.0681 
1	 15881	 0.6218	 47.2515 
1	 15931	 0.6537	 47.0108 
1	 15981	 0.6173	 46.8622 
1	 16031	 0.5881	 47.7390 
1	 16081	 0.5930	 47.7165 
1	 16131	 0.6542	 46.7203 
1	 16181	 0.5852	 47.4848 
1	 16231	 0.6168	 47.5537 
1	 16281	 0.7160	 46.0626 
1	 16331	 0.6132	 47.1787 
1	 16381	 0.5450	 48.3258 
1	 16431	 0.5172	 47.8614 
1	 16481	 0.6362	 47.6068 
1	 16531	 0.6363	 46.3087 
1	 16581	 0.5983	 47.9296 
1	 16631	 0.6302	 46.9983 
1	 16681	 0.6225	 47.4181 
1	 16731	 0.5626	 48.7411 
1	 16781	 0.6168	 47.3598 
1	 16831	 0.6310	 47.5251 
1	 16881	 0.5896	 48.2771 
1	 16931	 0.5734	 47.6384 
1	 16981	 0.5831	 49.3552 
1	 17031	 0.6482	 47.7602 
1	 17081	 0.6497	 47.6992 
1	 17131	 0.5369	 48.3653 
1	 17181	 0.6277	 47.4775 
1	 17231	 0.6733	 47.1373 
1	 17281	 0.6472	 48.0380 
1	 17331	 0.5886	 48.2399 
1	 17381	 0.5552	 49.1442 
1	 17431	 0.5852	 48.2294 
1	 17481	 0.5773	 48.3404 
1	 17531	 0.5300	 48.0679 
1	 17581	 0.5928	 47.3386 
1	 17631	 0.5691	 48.8580 
1	 17681	 0.6694	 47.3137 
1	 17731	 0.6492	 46.5947 
1	 17781	 0.6171	 48.5248 
1	 17831	 0.5563	 48.5656 
1	 17881	 0.5498	 48.5026 
1	 17931	 0.6334	 48.2077 
1	 17981	 0.6093	 48.8541 
1	 18031	 0.6154	 47.5912 
1	 18081	 0.6142	 48.6279 
1	 18131	 0.5825	 48.7204 
1	 18181	 0.6120	 48.5024 
1	 18231	 0.5732	 49.4156 
1	 18281	 0.6095	 48.0647 
1	 18331	 0.5724	 49.3180 
1	 18381	 0.6000	 49.0075 
1	 18431	 0.6494	 48.1561 
1	 18481	 0.5413	 48.8707 
1	 18531	 0.5484	 49.0048 
1	 18581	 0.5526	 49.3934 
1	 18631	 0.5931	 48.7476 
1	 18681	 0.6665	 48.4562 
1	 18731	 0.5243	 48.9151 
1	 18781	 0.5550	 50.2595 
1	 18831	 0.6079	 47.7648 
1	 18881	 0.6710	 47.7271 
1	 18931	 0.6449	 48.3994 
1	 18981	 0.5717	 49.0882 
1	 19031	 0.5801	 48.6001 
1	 19081	 0.5719	 48.9366 
1	 19131	 0.5522	 49.2436 
1	 19181	 0.5825	 49.4794 
1	 19231	 0.5585	 48.9117 
1	 19281	 0.5783	 48.9763 
1	 19331	 0.5984	 49.1610 
1	 19381	 0.6281	 49.1419 
1	 19431	 0.5593	 50.1226 
1	 19481	 0.5989	 49.4811 
1	 19531	 0.5627	 49.5453 
1	 19581	 0.5069	 50.4781 
1	 19631	 0.5924	 49.0600 
1	 19681	 0.5594	 50.0026 
1	 19731	 0.4741	 51.5816 
1	 19781	 0.5329	 49.6741 
1	 19831	 0.6523	 48.9201 
1	 19881	 0.6054	 49.3287 
1	 19931	 0.6624	 48.0170 
1	 19981	 0.5888	 50.0707 
1	 20031	 0.6101	 48.7027 
1	 20081	 0.6142	 48.4848 
1	 20131	 0.5369	 49.5265 
1	 20181	 0.5329	 50.3624 
1	 20231	 0.5127	 50.8210 
1	 20281	 0.6269	 49.4011 
1	 20331	 0.5627	 50.1761 
1	 20381	 0.5616	 49.3802 
1	 20431	 0.5290	 49.7308 
1	 20481	 0.5826	 50.9555 
1	 20531	 0.5714	 50.3731 
1	 20581	 0.5431	 50.2536 
1	 20631	 0.5707	 50.0425 
1	 20681	 0.5585	 50.2127 
1	 20731	 0.5879	 49.1792 
1	 20781	 0.5525	 49.6298 
1	 20831	 0.6518	 48.9794 
1	 20881	 0.5628	 50.6464 
1	 20931	 0.5854	 49.6756 
1	 20981	 0.5730	 49.9318 
1	 21031	 0.5562	 51.4917 
1	 21081	 0.5605	 50.3303 
1	 21131	 0.5753	 50.1254 
1	 21181	 0.5973	 49.7052 
1	 21231	 0.6769	 48.6219 
1	 21281	 0.6185	 50.3141 
1	 21331	 0.4725	 51.7069 
1	 21381	 0.5198	 51.1582 
1	 21431	 0.6708	 48.7865 
1	 21481	 0.5481	 51.0006 
1	 21531	 0.6192	 49.4301 
1	 21581	 0.5710	 50.6829 
1	 21631	 0.5796	 49.9626 
1	 21681	 0.5034	 51.1246 
1	 21731	 0.6002	 50.4971 
1	 21781	 0.5925	 50.2902 
1	 21831	 0.5217	 50.9352 
1	 21881	 0.5683	 50.5425 
1	 21931	 0.5552	 49.9197 
1	 21981	 0.5020	 51.7931 
1	 22031	 0.5452	 51.0233 
1	 22081	 0.5784	 50.1561 
1	 22131	 0.5481	 50.6536 
1	 22181	 0.5343	 50.7780 
1	 22231	 0.5626	 49.4837 
1	 22281	 0.5521	 49.8350 
1	 22331	 0.5770	 50.8034 
1	 22381	 0.5065	 51.0259 
1	 22431	 0.6077	 50.4104 
1	 22481	 0.5950	 50.2881 
1	 22531	 0.4845	 51.9424 
1	 22581	 0.5622	 51.2253 
1	 22631	 0.5246	 51.5700 
1	 22681	 0.6279	 48.9200 
1	 22731	 0.5906	 49.9560 
1	 22781	 0.6004	 50.9624 
1	 22831	 0.5698	 50.3233 
1	 22881	 0.5485	 51.1404 
1	 22931	 0.6001	 49.9570 
1	 22981	 0.5235	 51.8918 
1	 23031	 0.5010	 51.9580 
1	 23081	 0.5618	 51.2313 
1	 23131	 0.5675	 50.4072 
1	 23181	 0.5970	 51.1037 
1	 23231	 0.6007	 49.9714 
1	 23281	 0.5736	 50.7291 
1	 23331	 0.5888	 50.3577 
1	 23381	 0.5656	 50.4430 
1	 23431	 0.6500	 50.4025 
1	 23481	 0.5787	 50.9073 
1	 23531	 0.6252	 50.3100 
1	 23581	 0.6507	 49.1461 
1	 23631	 0.6527	 49.8044 
1	 23681	 0.5860	 50.6855 
1	 23731	 0.4956	 51.1998 
1	 23781	 0.5924	 51.1792 
1	 23831	 0.6066	 51.6810 
1	 23881	 0.5744	 51.3182 
1	 23931	 0.5406	 51.4325 
1	 23981	 0.5397	 51.4926 
1	 24031	 0.5746	 50.7796 
1	 24081	 0.6246	 50.9832 
1	 24131	 0.5627	 52.0523 
1	 24181	 0.4605	 52.6402 
1	 24231	 0.5959	 50.4308 
1	 24281	 0.5113	 51.9436 
1	 24331	 0.5669	 50.1787 
1	 24381	 0.6276	 50.1815 
1	 24431	 0.4833	 51.8363 
1	 24481	 0.5078	 51.9408 
1	 24531	 0.5742	 52.0029 
1	 24581	 0.5499	 50.7476 
1	 24631	 0.5796	 51.4802 
1	 24681	 0.4955	 51.1422 
1	 24731	 0.6591	 50.8169 
1	 24781	 0.5353	 52.1783 
1	 24831	 0.5822	 51.0164 
1	 24881	 0.5390	 52.0838 
1	 24931	 0.5345	 52.1447 
1	 24981	 0.6439	 49.6166 
1	 25031	 0.5557	 51.2451 
1	 25081	 0.6108	 50.8502 
1	 25131	 0.6163	 50.0563 
1	 25181	 0.5095	 52.4056 
1	 25231	 0.5682	 51.3983 
1	 25281	 0.5310	 51.5550 
1	 25331	 0.5359	 51.7493 
1	 25381	 0.6078	 50.6360 
1	 25431	 0.5227	 51.9804 
1	 25481	 0.5019	 52.9992 
1	 25531	 0.5827	 50.7199 
1	 25581	 0.5715	 51.7248 
1	 25631	 0.4769	 52.9034 
1	 25681	 0.4728	 53.5179 
1	 25731	 0.4554	 53.5970 
1	 25781	 0.6296	 50.5737 
1	 25831	 0.5585	 52.5119 
1	 25881	 0.5521	 52.3777 
1	 25931	 0.5126	 52.3604 
1	 25981	 0.5079	 53.2757 
1	 26031	 0.5115	 52.7234 
1	 26081	 0.5409	 52.0432 
1	 26131	 0.4968	 52.8439 
1	 26181	 0.5032	 53.6858 
1	 26231	 0.5595	 52.8034 
1	 26281	 0.5857	 51.4271 
1	 26331	 0.5264	 52.3448 
1	 26381	 0.5710	 52.2360 
1	 26431	 0.5245	 52.3889 
1	 26481	 0.5051	 53.1975 
1	 26531	 0.6064	 50.2952 
1	 26581	 0.5407	 52.1748 
1	 26631	 0.5927	 51.5451 
1	 26681	 0.5376	 51.8562 
1	 26731	 0.5099	 52.7960 
1	 26781	 0.5457	 52.2687 
1	 26831	 0.5748	 53.0212 
1	 26881	 0.4967	 53.9479 
1	 26931	 0.5990	 51.4620 
1	 26981	 0.5534	 52.4534 
1	 27031	 0.5667	 51.3860 
1	 27081	 0.4934	 54.0119 
1	 27131	 0.5349	 51.4265 
1	 27181	 0.5315	 52.1398 
1	 27231	 0.5285	 52.6254 
1	 27281	 0.5169	 53.4140 
1	 27331	 0.5744	 52.3619 
1	 27381	 0.5068	 52.7466 
1	 27431	 0.5195	 52.7751 
1	 27481	 0.5209	 52.2624 
1	 27531	 0.6349	 51.0166 
1	 27581	 0.4811	 54.5873 
1	 27631	 0.5888	 52.1099 
1	 27681	 0.5175	 52.6436 
1	 27731	 0.5742	 51.6262 
1	 27781	 0.5507	 52.8295 
1	 27831	 0.5722	 52.5290 
1	 27881	 0.5088	 52.7984 
1	 27931	 0.5726	 51.9933 
1	 27981	 0.5097	 53.3476 
1	 28031	 0.5845	 50.5571 
1	 28062	 0.5400	 52.3049 
1	 28112	 0.4204	 54.4946 
1	 28162	 0.4861	 53.5749 
1	 28212	 0.5817	 51.6273 
1	 28262	 0.5498	 53.1783 
1	 28312	 0.4969	 53.2499 
1	 28362	 0.4806	 53.4562 
1	 28412	 0.5925	 51.7660 
1	 28462	 0.5691	 52.7383 
1	 28512	 0.5718	 52.3621 
1	 28562	 0.5669	 52.6782 
1	 28612	 0.5463	 53.3631 
1	 28662	 0.5397	 53.1817 
1	 28712	 0.5107	 53.2353 
1	 28762	 0.4955	 53.9821 
1	 28812	 0.5215	 53.2962 
1	 28862	 0.5731	 52.5994 
1	 28912	 0.6107	 51.9960 
1	 28962	 0.5005	 53.9783 
1	 29012	 0.4932	 54.0635 
1	 29062	 0.5213	 53.4514 
1	 29112	 0.4447	 55.2796 
1	 29162	 0.5522	 52.1743 
1	 29212	 0.5688	 53.0240 
1	 29262	 0.5410	 53.4128 
1	 29312	 0.5366	 51.7318 
1	 29362	 0.5585	 53.0938 
1	 29412	 0.4865	 54.0864 
1	 29462	 0.5120	 53.6506 
1	 29512	 0.5498	 52.0532 
1	 29562	 0.4917	 54.9500 
1	 29612	 0.4826	 53.7790 
1	 29662	 0.4856	 54.5484 
1	 29712	 0.5313	 53.5520 
1	 29762	 0.5499	 54.0118 
1	 29812	 0.5765	 52.3013 
1	 29862	 0.5414	 53.6508 
1	 29912	 0.5151	 53.4950 
1	 29962	 0.4960	 54.5671 
1	 30012	 0.5747	 52.6047 
1	 30062	 0.5223	 53.3504 
1	 30112	 0.5262	 53.8832 
1	 30162	 0.5003	 54.1417 
1	 30212	 0.5292	 53.8134 
1	 30262	 0.5854	 52.8179 
1	 30312	 0.4342	 54.9460 
1	 30362	 0.5544	 54.4303 
1	 30412	 0.6731	 50.7807 
1	 30462	 0.4561	 53.5207 
1	 30512	 0.5433	 52.9490 
1	 30562	 0.5585	 53.7639 
1	 30612	 0.5213	 54.3126 
1	 30662	 0.5439	 53.0516 
1	 30712	 0.4897	 54.8920 
1	 30762	 0.5200	 53.4917 
1	 30812	 0.5004	 53.5118 
1	 30862	 0.5220	 53.8003 
1	 30912	 0.5204	 53.2101 
1	 30962	 0.4588	 54.1420 
1	 31012	 0.5216	 53.3340 
1	 31062	 0.5149	 53.9354 
1	 31112	 0.5676	 52.9800 
1	 31162	 0.4988	 54.4590 
1	 31212	 0.5394	 53.2223 
1	 31262	 0.5045	 53.7741 
1	 31312	 0.5348	 54.2625 
1	 31362	 0.5229	 54.3556 
1	 31412	 0.5451	 52.9150 
1	 31462	 0.5624	 53.3562 
1	 31512	 0.4791	 54.5464 
1	 31562	 0.5090	 55.0753 
1	 31612	 0.5081	 54.7075 
1	 31662	 0.5473	 53.2723 
1	 31712	 0.5638	 53.4170 
1	 31762	 0.5325	 54.1365 
1	 31812	 0.5018	 54.0711 
1	 31862	 0.5478	 53.9268 
1	 31912	 0.5605	 53.9129 
1	 31962	 0.5938	 53.2270 
1	 32012	 0.5828	 52.5640 
1	 32062	 0.5232	 53.8943 
1	 32112	 0.4829	 54.6206 
1	 32162	 0.5095	 54.0832 
1	 32212	 0.4796	 55.4773 
1	 32262	 0.5700	 53.1643 
1	 32312	 0.5680	 53.1185 
1	 32362	 0.5318	 53.8400 
1	 32412	 0.4894	 53.5199 
1	 32462	 0.5200	 53.4972 
1	 32512	 0.5150	 54.9998 
1	 32562	 0.4950	 55.3513 
1	 32612	 0.5112	 53.9104 
1	 32662	 0.4785	 55.0860 
1	 32712	 0.4276	 55.9893 
1	 32762	 0.5651	 53.7919 
1	 32812	 0.4848	 55.0567 
1	 32862	 0.5328	 54.7959 
1	 32912	 0.5883	 52.9689 
1	 32962	 0.5023	 54.4333 
1	 33012	 0.5740	 52.9220 
1	 33062	 0.4999	 54.6576 
1	 33112	 0.5218	 55.3646 
1	 33162	 0.5027	 55.2264 
1	 33212	 0.5397	 54.9931 
1	 33262	 0.4836	 53.7154 
1	 33312	 0.6221	 52.4169 
1	 33362	 0.5573	 54.2124 
1	 33412	 0.4955	 54.6953 
1	 33462	 0.5277	 53.8056 
1	 33512	 0.5861	 53.3693 
1	 33562	 0.5539	 54.4901 
1	 33612	 0.4580	 55.8817 
1	 33662	 0.4472	 56.9250 
1	 33712	 0.4780	 54.7131 
1	 33762	 0.5190	 54.9767 
1	 33812	 0.5040	 54.5786 
1	 33862	 0.5584	 53.8531 
1	 33912	 0.5395	 54.1510 
1	 33962	 0.5416	 53.6271 
1	 34012	 0.5422	 53.8751 
1	 34062	 0.5296	 54.5844 
1	 34112	 0.5199	 53.3378 
1	 34162	 0.5739	 54.0338 
1	 34212	 0.5070	 54.7074 
1	 34262	 0.4831	 54.4067 
1	 34312	 0.5438	 54.5173 
1	 34362	 0.5103	 54.9426 
1	 34412	 0.5137	 55.3068 
1	 34462	 0.5738	 53.2121 
1	 34512	 0.5045	 54.4025 
1	 34562	 0.5049	 55.5843 
1	 34612	 0.5083	 54.2095 
1	 34662	 0.4449	 56.1494 
1	 34712	 0.4613	 56.2665 
1	 34762	 0.5248	 54.0359 
1	 34812	 0.4963	 55.8408 
1	 34862	 0.4618	 55.8801 
1	 34912	 0.5182	 54.6537 
1	 34962	 0.5386	 54.8295 
1	 35012	 0.5204	 53.5559 
1	 35062	 0.5238	 54.2332 
1	 35112	 0.5647	 53.7966 
1	 35162	 0.5180	 53.8152 
1	 35212	 0.5232	 54.6752 
1	 35262	 0.5476	 54.2924 
1	 35312	 0.5347	 55.1749 
1	 35362	 0.5043	 55.3339 
1	 35412	 0.5111	 54.7025 
1	 35462	 0.5492	 53.8513 
1	 35512	 0.5633	 53.8294 
1	 35562	 0.5243	 54.5669 
1	 35612	 0.4680	 55.8249 
1	 35662	 0.4677	 55.1043 
1	 35712	 0.5215	 54.9098 
1	 35762	 0.4408	 56.8794 
1	 35812	 0.4375	 56.1019 
1	 35862	 0.4474	 56.0730 
1	 35912	 0.5517	 54.6526 
1	 35962	 0.5507	 53.7318 
1	 36012	 0.4874	 55.3976 
1	 36062	 0.4822	 56.5526 
1	 36112	 0.5308	 55.0412 
1	 36162	 0.5260	 55.1244 
1	 36212	 0.5268	 54.9132 
1	 36262	 0.5498	 54.2908 
1	 36312	 0.4685	 55.9170 
1	 36362	 0.4639	 55.4947 
1	 36412	 0.5259	 55.1054 
1	 36462	 0.5267	 53.5136 
